Date Column,Crop Name,Min Price,Max Price
3/31/2026,Tomato,50,60
3/30/2026,Tomato,70,80
3/29/2026,Tomato,50,60
3/28/2026,Tomato,45,60
3/27/2026,Tomato,40,50
3/26/2026,Tomato,30,50
3/25/2026,Tomato,35,40
3/24/2026,Tomato,30,60
3/23/2026,Tomato,40,50
3/22/2026,Tomato,50,60
3/21/2026,Tomato,50,60
3/20/2026,Tomato,60,70
3/19/2026,Tomato,45,50
3/18/2026,Tomato,70,90
3/17/2026,Tomato,50,70
3/16/2026,Tomato,50,80
3/15/2026,Tomato,55,80
3/14/2026,Tomato,45,80
3/13/2026,Tomato,50,60
3/12/2026,Tomato,40,50
3/11/2026,Tomato,100,120
3/10/2026,Tomato,100,120
3/9/2026,Tomato,100,120
3/8/2026,Tomato,90,100
3/7/2026,Tomato,80,100
3/6/2026,Tomato,70,80
3/5/2026,Tomato,70,80
3/4/2026,Tomato,50,70
3/3/2026,Tomato,60,90
3/2/2026,Tomato,70,80
3/1/2026,Tomato,80,100
2/28/2026,Tomato,70,100
2/27/2026,Tomato,80,100
2/26/2026,Tomato,80,100
2/25/2026,Tomato,100,120
2/24/2026,Tomato,100,120
2/23/2026,Tomato,120,130
2/22/2026,Tomato,120,130
2/21/2026,Tomato,90,120
2/20/2026,Tomato,100,120
2/19/2026,Tomato,100,120
2/18/2026,Tomato,100,140
2/17/2026,Tomato,90,120
2/16/2026,Tomato,100,120
2/15/2026,Tomato,150,160
2/14/2026,Tomato,100,130
2/13/2026,Tomato,90,100
2/12/2026,Tomato,100,110
2/11/2026,Tomato,80,100
2/10/2026,Tomato,100,110
2/9/2026,Tomato,100,120
2/8/2026,Tomato,100,130
2/7/2026,Tomato,100,120
2/6/2026,Tomato,80,100
2/5/2026,Tomato,100,150
2/4/2026,Tomato,100,120
2/3/2026,Tomato,80,120
2/2/2026,Tomato,130,160
2/1/2026,Tomato,,
1/31/2026,Tomato,,
1/30/2026,Tomato,180,220
1/29/2026,Tomato,250,300
1/28/2026,Tomato,400,450
1/27/2026,Tomato,400,450
1/26/2026,Tomato,380,400
1/25/2026,Tomato,410,420
1/24/2026,Tomato,340,350
1/23/2026,Tomato,380,400
1/22/2026,Tomato,300,320
1/21/2026,Tomato,300,320
1/20/2026,Tomato,300,350
1/19/2026,Tomato,330,350
1/18/2026,Tomato,300,350
1/17/2026,Tomato,300,400
1/16/2026,Tomato,350,400
1/15/2026,Tomato,300,420
1/14/2026,Tomato,350,380
1/13/2026,Tomato,400,500
1/12/2026,Tomato,450,500
1/11/2026,Tomato,400,450
1/10/2026,Tomato,450,520
1/9/2026,Tomato,480,500
1/8/2026,Tomato,450,500
1/7/2026,Tomato,400,500
1/6/2026,Tomato,400,450
1/5/2026,Tomato,350,400
1/4/2026,Tomato,350,400
1/3/2026,Tomato,,
1/2/2026,Tomato,280,350
1/1/2026,Tomato,300,350
12/31/2025,Tomato,320,380
12/30/2025,Tomato,320,370
12/29/2025,Tomato,350,400
12/28/2025,Tomato,400,450
12/27/2025,Tomato,420,500
12/26/2025,Tomato,450,550
12/25/2025,Tomato,400,450
12/24/2025,Tomato,500,550
12/23/2025,Tomato,520,550
12/22/2025,Tomato,540,550
12/21/2025,Tomato,300,500
12/20/2025,Tomato,480,550
12/19/2025,Tomato,450,500
12/18/2025,Tomato,350,450
12/17/2025,Tomato,450,500
12/16/2025,Tomato,350,420
12/15/2025,Tomato,,
12/14/2025,Tomato,350,380
12/13/2025,Tomato,300,350
12/12/2025,Tomato,220,2350
12/11/2025,Tomato,200,250
12/10/2025,Tomato,200,250
12/9/2025,Tomato,160,200
12/8/2025,Tomato,180,220
12/7/2025,Tomato,200,250
12/6/2025,Tomato,240,250
12/5/2025,Tomato,180,200
12/4/2025,Tomato,,
12/3/2025,Tomato,200,300
12/2/2025,Tomato,300,350
12/1/2025,Tomato,500,600
11/30/2025,Tomato,380,400
11/29/2025,Tomato,290,300
11/28/2025,Tomato,200,250
11/27/2025,Tomato,200,250
11/26/2025,Tomato,190,200
11/25/2025,Tomato,130,160
11/24/2025,Tomato,120,150
11/23/2025,Tomato,100,140
11/22/2025,Tomato,90,100
11/21/2025,Tomato,100,130
11/20/2025,Tomato,80,100
11/19/2025,Tomato,120,130
11/18/2025,Tomato,100,120
11/17/2025,Tomato,90,110
11/16/2025,Tomato,,
11/15/2025,Tomato,50,60
11/14/2025,Tomato,70,90
11/13/2025,Tomato,70,80
11/12/2025,Tomato,60,80
11/11/2025,Tomato,70,80
11/10/2025,Tomato,65,80
11/9/2025,Tomato,60,80
11/8/2025,Tomato,45,50
11/7/2025,Tomato,45,50
11/6/2025,Tomato,70,80
11/5/2025,Tomato,70,80
11/4/2025,Tomato,65,70
11/3/2025,Tomato,90,100
11/2/2025,Tomato,,
11/1/2025,Tomato,,
10/31/2025,Tomato,,
10/30/2025,Tomato,,
10/29/2025,Tomato,100,110
10/28/2025,Tomato,50,90
10/27/2025,Tomato,100,120
10/26/2025,Tomato,70,120
10/25/2025,Tomato,80,130
10/24/2025,Tomato,110,120
10/23/2025,Tomato,80,120
10/22/2025,Tomato,100,150
10/21/2025,Tomato,130,180
10/20/2025,Tomato,100,110
10/19/2025,Tomato,100,130
10/18/2025,Tomato,100,120
10/17/2025,Tomato,100,120
10/16/2025,Tomato,60,100
10/15/2025,Tomato,90,100
10/14/2025,Tomato,100,120
10/13/2025,Tomato,100,130
10/12/2025,Tomato,120,130
10/11/2025,Tomato,90,100
10/10/2025,Tomato,80,110
10/9/2025,Tomato,90,120
10/8/2025,Tomato,100,110
10/7/2025,Tomato,80,100
10/6/2025,Tomato,,
10/5/2025,Tomato,100,110
10/4/2025,Tomato,100,130
10/3/2025,Tomato,100,120
10/2/2025,Tomato,100,130
10/1/2025,Tomato,100,110
9/30/2025,Tomato,100,120
9/29/2025,Tomato,100,110
9/28/2025,Tomato,100,130
9/27/2025,Tomato,120,130
9/26/2025,Tomato,100,120
9/25/2025,Tomato,100,130
9/24/2025,Tomato,100,110
9/23/2025,Tomato,100,130
9/22/2025,Tomato,100,110
9/21/2025,Tomato,100,110
9/20/2025,Tomato,80,100
9/19/2025,Tomato,80,120
9/18/2025,Tomato,90,100
9/17/2025,Tomato,80,130
9/16/2025,Tomato,130,150
9/15/2025,Tomato,150,170
9/14/2025,Tomato,120,160
9/13/2025,Tomato,120,130
9/12/2025,Tomato,80,100
9/11/2025,Tomato,50,70
9/10/2025,Tomato,50,70
9/9/2025,Tomato,50,70
9/8/2025,Tomato,50,60
9/7/2025,Tomato,40,50
9/6/2025,Tomato,45,50
9/5/2025,Tomato,60,70
9/4/2025,Tomato,50,70
9/3/2025,Tomato,50,70
9/2/2025,Tomato,50,80
9/1/2025,Tomato,70,100
8/31/2025,Tomato,80,90
8/30/2025,Tomato,80,110
8/29/2025,Tomato,130,150
8/28/2025,Tomato,140,150
8/27/2025,Tomato,120,170
8/26/2025,Tomato,140,180
8/25/2025,Tomato,140,150
8/24/2025,Tomato,100,120
8/23/2025,Tomato,80,100
8/22/2025,Tomato,80,100
8/21/2025,Tomato,80,100
8/20/2025,Tomato,70,80
8/19/2025,Tomato,70,90
8/18/2025,Tomato,90,100
8/17/2025,Tomato,80,90
8/16/2025,Tomato,75,80
8/15/2025,Tomato,60,90
8/14/2025,Tomato,60,100
8/13/2025,Tomato,60,70
8/12/2025,Tomato,40,65
8/11/2025,Tomato,50,70
8/10/2025,Tomato,70,80
8/9/2025,Tomato,50,60
8/8/2025,Tomato,50,60
8/7/2025,Tomato,50,60
8/6/2025,Tomato,60,80
8/5/2025,Tomato,70,80
8/4/2025,Tomato,80,100
8/3/2025,Tomato,75,85
8/2/2025,Tomato,80,100
8/1/2025,Tomato,100,110
7/31/2025,Tomato,70,80
7/30/2025,Tomato,80,100
7/29/2025,Tomato,80,100
7/28/2025,Tomato,100,110
7/27/2025,Tomato,90,110
7/26/2025,Tomato,70,80
7/25/2025,Tomato,80,100
7/24/2025,Tomato,80,100
7/23/2025,Tomato,80,110
7/22/2025,Tomato,90,100
7/21/2025,Tomato,85,90
7/20/2025,Tomato,80,90
7/19/2025,Tomato,45,50
7/18/2025,Tomato,70,90
7/17/2025,Tomato,50,55
7/16/2025,Tomato,50,55
7/15/2025,Tomato,40,50
7/14/2025,Tomato,45,50
7/13/2025,Tomato,50,60
7/12/2025,Tomato,50,60
7/11/2025,Tomato,50,60
7/10/2025,Tomato,50,60
7/9/2025,Tomato,50,60
7/8/2025,Tomato,50,60
7/7/2025,Tomato,50,60
7/6/2025,Tomato,50,70
7/5/2025,Tomato,70,80
7/4/2025,Tomato,70,80
7/3/2025,Tomato,80,100
7/2/2025,Tomato,60,100
7/1/2025,Tomato,70,100
6/30/2025,Tomato,120,130
6/29/2025,Tomato,120,150
6/28/2025,Tomato,100,130
6/27/2025,Tomato,130,150
6/26/2025,Tomato,130,140
6/25/2025,Tomato,170,180
6/24/2025,Tomato,200,220
6/23/2025,Tomato,250,260
6/22/2025,Tomato,200,220
6/21/2025,Tomato,200,220
6/20/2025,Tomato,240,250
6/19/2025,Tomato,240,250
6/18/2025,Tomato,220,230
6/17/2025,Tomato,200,240
6/16/2025,Tomato,200,230
6/15/2025,Tomato,250,300
6/14/2025,Tomato,250,280
6/13/2025,Tomato,180,200
6/12/2025,Tomato,250,300
6/11/2025,Tomato,250,300
6/10/2025,Tomato,300,320
6/9/2025,Tomato,300,320
6/8/2025,Tomato,350,450
6/7/2025,Tomato,480,500
6/6/2025,Tomato,490,500
6/5/2025,Tomato,450,500
6/4/2025,Tomato,350,420
6/3/2025,Tomato,450,480
6/2/2025,Tomato,400,450
6/1/2025,Tomato,400,420
5/31/2025,Tomato,430,450
5/30/2025,Tomato,450,500
5/29/2025,Tomato,480,500
5/28/2025,Tomato,390,400
5/27/2025,Tomato,400,450
5/26/2025,Tomato,450,550
5/25/2025,Tomato,450,500
5/24/2025,Tomato,420,450
5/23/2025,Tomato,450,500
5/22/2025,Tomato,400,500
5/21/2025,Tomato,500,550
5/20/2025,Tomato,500,550
5/19/2025,Tomato,550,600
5/18/2025,Tomato,590,600
5/17/2025,Tomato,770,780
5/16/2025,Tomato,450,500
5/15/2025,Tomato,500,550
5/14/2025,Tomato,500,580
5/13/2025,Tomato,550,600
5/12/2025,Tomato,500,600
5/11/2025,Tomato,600,700
5/10/2025,Tomato,650,700
5/9/2025,Tomato,700,750
5/8/2025,Tomato,740,750
5/7/2025,Tomato,600,700
5/6/2025,Tomato,600,700
5/5/2025,Tomato,650,700
5/4/2025,Tomato,600,700
5/3/2025,Tomato,700,800
5/2/2025,Tomato,650,700
5/1/2025,Tomato,600,700
4/30/2025,Tomato,,
4/29/2025,Tomato,550,600
4/28/2025,Tomato,500,550
4/27/2025,Tomato,500,550
4/26/2025,Tomato,500,550
4/25/2025,Tomato,500,530
4/24/2025,Tomato,480,500
4/23/2025,Tomato,450,500
4/22/2025,Tomato,450,520
4/21/2025,Tomato,450,500
4/20/2025,Tomato,400,450
4/19/2025,Tomato,350,380
4/18/2025,Tomato,250,300
4/17/2025,Tomato,150,200
4/16/2025,Tomato,200,300
4/15/2025,Tomato,,
4/14/2025,Tomato,,
4/13/2025,Tomato,,
4/12/2025,Tomato,400,500
4/11/2025,Tomato,500,600
4/10/2025,Tomato,500,550
4/9/2025,Tomato,400,550
4/8/2025,Tomato,330,380
4/7/2025,Tomato,250,280
4/6/2025,Tomato,260,300
4/5/2025,Tomato,230,250
4/4/2025,Tomato,220,250
4/3/2025,Tomato,200,220
4/2/2025,Tomato,200,230
4/1/2025,Tomato,200,230
3/31/2025,Tomato,220,250
3/30/2025,Tomato,230,270
3/29/2025,Tomato,180,220
3/28/2025,Tomato,170,200
3/27/2025,Tomato,150,190
3/26/2025,Tomato,130,150
3/25/2025,Tomato,130,150
3/24/2025,Tomato,150,200
3/23/2025,Tomato,140,160
3/22/2025,Tomato,150,180
3/21/2025,Tomato,150,180
3/20/2025,Tomato,240,260
3/19/2025,Tomato,170,200
3/18/2025,Tomato,200,230
3/17/2025,Tomato,180,250
3/16/2025,Tomato,250,280
3/15/2025,Tomato,230,270
3/14/2025,Tomato,220,260
3/13/2025,Tomato,,
3/12/2025,Tomato,160,200
3/11/2025,Tomato,130,160
3/10/2025,Tomato,140,170
3/9/2025,Tomato,150,170
3/8/2025,Tomato,120,140
3/7/2025,Tomato,110,130
3/6/2025,Tomato,90,120
3/5/2025,Tomato,160,180
3/4/2025,Tomato,150,180
3/3/2025,Tomato,150,200
3/2/2025,Tomato,180,200
3/1/2025,Tomato,90,120
2/28/2025,Tomato,100,120
2/27/2025,Tomato,90,110
2/26/2025,Tomato,90,110
2/25/2025,Tomato,80,100
2/24/2025,Tomato,80,110
2/23/2025,Tomato,80,120
2/22/2025,Tomato,80,120
2/21/2025,Tomato,80,100
2/20/2025,Tomato,60,100
2/19/2025,Tomato,70,100
2/18/2025,Tomato,80,120
2/17/2025,Tomato,90,120
2/16/2025,Tomato,100,130
2/15/2025,Tomato,100,120
2/14/2025,Tomato,80,110
2/13/2025,Tomato,110,130
2/12/2025,Tomato,,
2/11/2025,Tomato,100,120
2/10/2025,Tomato,100,120
2/9/2025,Tomato,100,120
2/8/2025,Tomato,110,130
2/7/2025,Tomato,100,130
2/6/2025,Tomato,100,120
2/5/2025,Tomato,120,140
2/4/2025,Tomato,130,150
2/3/2025,Tomato,130,150
2/2/2025,Tomato,130,150
2/1/2025,Tomato,130,140
1/31/2025,Tomato,120,140
1/30/2025,Tomato,110,130
1/29/2025,Tomato,120,150
1/28/2025,Tomato,130,150
1/27/2025,Tomato,170,200
1/26/2025,Tomato,200,220
1/25/2025,Tomato,200,220
1/24/2025,Tomato,180,220
1/23/2025,Tomato,250,280
1/22/2025,Tomato,230,260
1/21/2025,Tomato,200,230
1/20/2025,Tomato,220,240
1/19/2025,Tomato,240,250
1/18/2025,Tomato,230,260
1/17/2025,Tomato,220,250
1/16/2025,Tomato,180,210
1/15/2025,Tomato,200,230
1/14/2025,Tomato,180,230
1/13/2025,Tomato,,
1/12/2025,Tomato,180,220
1/11/2025,Tomato,180,200
1/10/2025,Tomato,160,200
1/9/2025,Tomato,200,250
1/8/2025,Tomato,200,230
1/7/2025,Tomato,260,300
1/6/2025,Tomato,260,320
1/5/2025,Tomato,280,320
1/4/2025,Tomato,230,250
1/3/2025,Tomato,200,350
1/2/2025,Tomato,270,330
1/1/2025,Tomato,200,250
12/31/2024,Tomato,240,270
12/30/2024,Tomato,220,280
12/29/2024,Tomato,230,260
12/28/2024,Tomato,250,300
12/27/2024,Tomato,200,230
12/26/2024,Tomato,180,250
12/25/2024,Tomato,300,350
12/24/2024,Tomato,250,300
12/23/2024,Tomato,300,350
12/22/2024,Tomato,300,360
12/21/2024,Tomato,400,430
12/20/2024,Tomato,400,450
12/19/2024,Tomato,400,480
12/18/2024,Tomato,400,450
12/17/2024,Tomato,350,400
12/16/2024,Tomato,300,350
12/15/2024,Tomato,280,320
12/14/2024,Tomato,,
12/13/2024,Tomato,200,230
12/12/2024,Tomato,180,220
12/11/2024,Tomato,160,200
12/10/2024,Tomato,170,200
12/9/2024,Tomato,180,220
12/8/2024,Tomato,150,200
12/7/2024,Tomato,180,220
12/6/2024,Tomato,180,230
12/5/2024,Tomato,180,220
12/4/2024,Tomato,150,200
12/3/2024,Tomato,180,220
12/2/2024,Tomato,200,240
12/1/2024,Tomato,330,360
11/30/2024,Tomato,280,330
11/29/2024,Tomato,240,320
11/28/2024,Tomato,240,280
11/27/2024,Tomato,200,250
11/26/2024,Tomato,200,240
11/25/2024,Tomato,180,220
11/24/2024,Tomato,180,200
11/23/2024,Tomato,170,200
11/22/2024,Tomato,160,190
11/21/2024,Tomato,160,200
11/20/2024,Tomato,160,200
11/19/2024,Tomato,150,180
11/18/2024,Tomato,150,180
11/17/2024,Tomato,130,160
11/16/2024,Tomato,200,230
11/15/2024,Tomato,-,-
11/14/2024,Tomato,-,-
11/13/2024,Tomato,190,220
11/12/2024,Tomato,180,230
11/11/2024,Tomato,200,230
11/10/2024,Tomato,180,220
11/9/2024,Tomato,140,160
11/8/2024,Tomato,150,180
11/7/2024,Tomato,220,250
11/6/2024,Tomato,180,210
11/5/2024,Tomato,180,220
11/4/2024,Tomato,140,160
11/3/2024,Tomato,120,140
11/2/2024,Tomato,120,140
11/1/2024,Tomato,120,140
10/31/2024,Tomato,-,-
10/30/2024,Tomato,-,-
10/29/2024,Tomato,150,180
10/28/2024,Tomato,150,180
10/27/2024,Tomato,150,200
10/26/2024,Tomato,130,160
10/25/2024,Tomato,170,200
10/24/2024,Tomato,180,220
10/23/2024,Tomato,160,200
10/22/2024,Tomato,200,240
10/21/2024,Tomato,200,220
10/20/2024,Tomato,180,200
10/19/2024,Tomato,180,210
10/18/2024,Tomato,190,210
10/17/2024,Tomato,-,-
10/16/2024,Tomato,180,220
10/15/2024,Tomato,180,220
10/14/2024,Tomato,160,200
10/13/2024,Tomato,160,200
10/12/2024,Tomato,170,200
10/11/2024,Tomato,180,200
10/10/2024,Tomato,150,180
10/9/2024,Tomato,170,200
10/8/2024,Tomato,150,200
10/7/2024,Tomato,200,220
10/6/2024,Tomato,180,220
10/5/2024,Tomato,200,240
10/4/2024,Tomato,160,200
10/3/2024,Tomato,170,220
10/2/2024,Tomato,180,230
10/1/2024,Tomato,180,220
9/30/2024,Tomato,180,210
9/29/2024,Tomato,180,200
9/28/2024,Tomato,150,180
9/27/2024,Tomato,170,220
9/26/2024,Tomato,100,130
9/25/2024,Tomato,90,110
9/24/2024,Tomato,100,130
9/23/2024,Tomato,130,150
9/22/2024,Tomato,,
9/21/2024,Tomato,,
9/20/2024,Tomato,100,120
9/19/2024,Tomato,110,120
9/18/2024,Tomato,130,140
9/17/2024,Tomato,,
9/16/2024,Tomato,100,120
9/15/2024,Tomato,120,130
9/14/2024,Tomato,120,130
9/13/2024,Tomato,100,120
9/12/2024,Tomato,90,120
9/11/2024,Tomato,120,130
9/10/2024,Tomato,120,140
9/9/2024,Tomato,100,130
9/8/2024,Tomato,100,130
9/7/2024,Tomato,80,110
9/6/2024,Tomato,80,100
9/5/2024,Tomato,80,100
9/4/2024,Tomato,80,100
9/3/2024,Tomato,80,100
9/2/2024,Tomato,70,80
9/1/2024,Tomato,80,100
8/31/2024,Tomato,80,120
8/30/2024,Tomato,120,130
8/29/2024,Tomato,120,130
8/28/2024,Tomato,130,150
8/27/2024,Tomato,130,150
8/26/2024,Tomato,140,180
8/25/2024,Tomato,130,160
8/24/2024,Tomato,150,170
8/23/2024,Tomato,130,150
8/22/2024,Tomato,120,140
8/21/2024,Tomato,120,140
8/20/2024,Tomato,120,140
8/19/2024,Tomato,,
8/18/2024,Tomato,110,150
8/17/2024,Tomato,130,150
8/16/2024,Tomato,120,150
8/15/2024,Tomato,130,150
8/14/2024,Tomato,120,150
8/13/2024,Tomato,120,150
8/12/2024,Tomato,150,180
8/11/2024,Tomato,140,160
8/10/2024,Tomato,160,180
8/9/2024,Tomato,120,150
8/8/2024,Tomato,120,150
8/7/2024,Tomato,140,160
8/6/2024,Tomato,150,180
8/5/2024,Tomato,140,170
8/4/2024,Tomato,140,160
8/3/2024,Tomato,150,180
8/2/2024,Tomato,90,130
8/1/2024,Tomato,120,150
7/31/2024,Tomato,100,150
7/30/2024,Tomato,150,170
7/29/2024,Tomato,160,200
7/28/2024,Tomato,140,180
7/27/2024,Tomato,160,180
7/26/2024,Tomato,180,200
7/25/2024,Tomato,180,230
7/24/2024,Tomato,200,250
7/23/2024,Tomato,250,280
7/22/2024,Tomato,250,300
7/21/2024,Tomato,250,280
7/20/2024,Tomato,,
7/19/2024,Tomato,250,300
7/18/2024,Tomato,260,300
7/17/2024,Tomato,280,330
7/16/2024,Tomato,270,330
7/15/2024,Tomato,270,300
7/14/2024,Tomato,230,260
7/13/2024,Tomato,220,250
7/12/2024,Tomato,180,200
7/11/2024,Tomato,160,200
7/10/2024,Tomato,150,200
7/9/2024,Tomato,150,200
7/8/2024,Tomato,160,220
7/7/2024,Tomato,200,230
7/6/2024,Tomato,180,220
7/5/2024,Tomato,200,220
7/4/2024,Tomato,220,250
7/3/2024,Tomato,210,250
7/2/2024,Tomato,300,350
7/1/2024,Tomato,450,500
6/30/2024,Tomato,400,450
6/29/2024,Tomato,400,500
6/28/2024,Tomato,450,500
6/27/2024,Tomato,450,500
6/26/2024,Tomato,500,580
6/25/2024,Tomato,500,580
6/24/2024,Tomato,380,420
6/23/2024,Tomato,550,650
6/22/2024,Tomato,500,580
6/21/2024,Tomato,,
6/20/2024,Tomato,500,550
6/19/2024,Tomato,480,550
6/18/2024,Tomato,440,500
6/17/2024,Tomato,500,550
6/16/2024,Tomato,500,550
6/15/2024,Tomato,350,380
6/14/2024,Tomato,380,400
6/13/2024,Tomato,340,400
6/12/2024,Tomato,330,380
6/11/2024,Tomato,280,320
6/10/2024,Tomato,280,320
6/9/2024,Tomato,250,300
6/8/2024,Tomato,280,330
6/7/2024,Tomato,180,250
6/6/2024,Tomato,150,170
6/5/2024,Tomato,150,170
6/4/2024,Tomato,120,140
6/3/2024,Tomato,110,130
6/2/2024,Tomato,120,140
6/1/2024,Tomato,130,160
5/31/2024,Tomato,120,130
5/30/2024,Tomato,90,120
5/29/2024,Tomato,80,100
5/28/2024,Tomato,80,100
5/27/2024,Tomato,80,100
5/26/2024,Tomato,70,90
5/25/2024,Tomato,70,80
5/24/2024,Tomato,,
5/23/2024,Tomato,,
5/22/2024,Tomato,50,70
5/21/2024,Tomato,100,120
5/20/2024,Tomato,120,150
5/19/2024,Tomato,110,150
5/18/2024,Tomato,100,120
5/17/2024,Tomato,80,100
5/16/2024,Tomato,80,100
5/15/2024,Tomato,70,80
5/14/2024,Tomato,60,80
5/13/2024,Tomato,60,80
5/12/2024,Tomato,60,80
5/11/2024,Tomato,50,65
5/10/2024,Tomato,50,70
5/9/2024,Tomato,40,55
5/8/2024,Tomato,35,45
5/7/2024,Tomato,40,70
5/6/2024,Tomato,50,60
5/5/2024,Tomato,60,80
5/4/2024,Tomato,70,80
5/3/2024,Tomato,50,60
5/2/2024,Tomato,,
5/1/2024,Tomato,40,50
4/30/2024,Tomato,35,50
4/29/2024,Tomato,35,50
4/28/2024,Tomato,30,40
4/27/2024,Tomato,25,35
4/26/2024,Tomato,30,45
4/25/2024,Tomato,40,50
4/24/2024,Tomato,40,50
4/23/2024,Tomato,,
4/22/2024,Tomato,25,40
4/21/2024,Tomato,20,40
4/20/2024,Tomato,50,60
4/19/2024,Tomato,50,70
4/18/2024,Tomato,35,60
4/17/2024,Tomato,20,30
4/16/2024,Tomato,30,40
4/15/2024,Tomato,,
4/14/2024,Tomato,,
4/13/2024,Tomato,,
4/12/2024,Tomato,,
4/11/2024,Tomato,80,100
4/10/2024,Tomato,100,140
4/9/2024,Tomato,150,200
4/8/2024,Tomato,120,150
4/7/2024,Tomato,120,130
4/6/2024,Tomato,100,130
4/5/2024,Tomato,60,80
4/4/2024,Tomato,50,65
4/3/2024,Tomato,60,70
4/2/2024,Tomato,60,70
4/1/2024,Tomato,70,90
3/31/2024,Tomato,70,90
3/30/2024,Tomato,80,90
3/29/2024,Tomato,80,100
3/28/2024,Tomato,100,140
3/27/2024,Tomato,90,110
3/26/2024,Tomato,80,110
3/25/2024,Tomato,80,100
3/24/2024,Tomato,,
3/23/2024,Tomato,100,110
3/22/2024,Tomato,120,140
3/21/2024,Tomato,100,110
3/20/2024,Tomato,100,140
3/19/2024,Tomato,100,130
3/18/2024,Tomato,140,150
3/17/2024,Tomato,160,200
3/16/2024,Tomato,160,200
3/15/2024,Tomato,180,200
3/14/2024,Tomato,240,280
3/13/2024,Tomato,260,320
3/12/2024,Tomato,260,310
3/11/2024,Tomato,250,300
3/10/2024,Tomato,250,300
3/9/2024,Tomato,250,300
3/8/2024,Tomato,250,300
3/7/2024,Tomato,250,300
3/6/2024,Tomato,240,280
3/5/2024,Tomato,250,300
3/4/2024,Tomato,220,280
3/3/2024,Tomato,300,350
3/2/2024,Tomato,300,350
3/1/2024,Tomato,300,350
2/29/2024,Tomato,350,400
2/28/2024,Tomato,400,450
2/27/2024,Tomato,,
2/26/2024,Tomato,400,450
2/25/2024,Tomato,420,450
2/24/2024,Tomato,350,450
2/23/2024,Tomato,,
2/22/2024,Tomato,600,700
2/21/2024,Tomato,500,600
2/20/2024,Tomato,700,750
2/19/2024,Tomato,700,750
2/18/2024,Tomato,700,750
2/17/2024,Tomato,700,750
2/16/2024,Tomato,600,700
2/15/2024,Tomato,650,700
2/14/2024,Tomato,650,700
2/13/2024,Tomato,600,650
2/12/2024,Tomato,600,650
2/11/2024,Tomato,500,580
2/10/2024,Tomato,500,600
2/9/2024,Tomato,500,600
2/8/2024,Tomato,550,600
2/7/2024,Tomato,580,620
2/6/2024,Tomato,550,600
2/5/2024,Tomato,600,650
2/4/2024,Tomato,580,650
2/3/2024,Tomato,500,550
2/2/2024,Tomato,500,580
2/1/2024,Tomato,500,520
1/31/2024,Tomato,500,550
1/30/2024,Tomato,550,600
1/29/2024,Tomato,600,650
1/28/2024,Tomato,480,520
1/27/2024,Tomato,480,500
1/26/2024,Tomato,480,520
1/25/2024,Tomato,,
1/24/2024,Tomato,500,550
1/23/2024,Tomato,520,550
1/22/2024,Tomato,450,470
1/21/2024,Tomato,400,470
1/20/2024,Tomato,350,400
1/19/2024,Tomato,350,380
1/18/2024,Tomato,330,380
1/17/2024,Tomato,200,250
1/16/2024,Tomato,220,250
1/15/2024,Tomato,380,450
1/14/2024,Tomato,450,500
1/13/2024,Tomato,380,420
1/12/2024,Tomato,350,420
1/11/2024,Tomato,300,350
1/10/2024,Tomato,250,300
1/9/2024,Tomato,230,250
1/8/2024,Tomato,250,300
1/7/2024,Tomato,250,300
1/6/2024,Tomato,300,330
1/5/2024,Tomato,350,400
1/4/2024,Tomato,450,500
1/3/2024,Tomato,400,500
1/2/2024,Tomato,550,620
1/1/2024,Tomato,600,650
